"county","tract","ua","cntyname","uaname","LandSQMI","afact"
"06037","2672.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.455,1
"06037","2673.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.166,1
"06037","2674.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.164,1
"06037","2674.03","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.095,1
"06037","2674.04","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.11,1
"06037","2675.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.175,1
"06037","2675.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.168,1
"06037","2676.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.49,1
"06037","2677.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.314,1
"06037","2678.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.444,1
"06037","2679.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.432,1
"06037","2679.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.3,1
"06037","2690.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.882,1
"06037","2691.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.324,1
"06037","2693.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.852,1
"06037","2695.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.538,1
"06037","2696.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.129,1
"06037","2696.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.112,1
"06037","2697.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.347,1
"06037","2698.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.18,1
"06037","2699.03","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.11,1
"06037","2699.04","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.13,1
"06037","2699.05","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.092,1
"06037","2699.06","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.08,1
"06037","2699.07","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.107,1
"06037","2701.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.22,1
"06037","2702.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.293,1
"06037","2703.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.372,1
"06037","2711.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.311,1
"06037","2712.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.202,1
"06037","2713.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.565,1
"06037","2714.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.444,1
"06037","2715.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.351,1
"06037","2716.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.347,1
"06037","2717.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.385,1
"06037","2717.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.27,1
"06037","2718.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.186,1
"06037","2718.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.223,1
"06037","2719.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.245,1
"06037","2719.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.357,1
"06037","2721.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.463,1
"06037","2722.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.1,1
"06037","2722.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.12,1
"06037","2723.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.233,1
"06037","2723.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.195,1
"06037","2731.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.454,1
"06037","2732.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.248,1
"06037","2733.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.221,1
"06037","2734.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.24,1
"06037","2735.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.229,1
"06037","2736.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.227,1
"06037","2737.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.267,1
"06037","2738.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.286,1
"06037","2739.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.346,1
"06037","2741.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.242,1
"06037","2742.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.366,1
"06037","2751.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.131,1
"06037","2751.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.233,1
"06037","2752.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.179,1
"06037","2753.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.677,1
"06037","2753.11","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.485,1
"06037","2754.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.29,1
"06037","2755.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.294,1
"06037","2756.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.972,1
"06037","2756.03","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.385,1
"06037","2760.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.903,1
"06037","2761.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.379,1
"06037","2764.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.493,1
"06037","2765.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.46,1
"06037","2766.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.862,1
"06037","2766.03","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.176,1
"06037","2766.04","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.324,1
"06037","2770.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.888,1
"06037","2771.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.477,1
"06037","2772.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.402,1
"06037","2774.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.247,1
"06037","2780.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.623,1
"06037","2781.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.648,1
"06037","2911.10","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.275,1
"06037","2911.20","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.271,1
"06037","2911.30","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.499,1
"06037","2912.10","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.48,1
"06037","2912.20","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.316,1
"06037","2913.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.91,1
"06037","2920.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",1.544,1
"06037","2932.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.412,1
"06037","2932.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.406,1
"06037","2933.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.326,1
"06037","2933.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.432,1
"06037","2933.04","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.22,1
"06037","2933.06","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.242,1
"06037","2933.07","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.13,1
"06037","2941.10","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.383,1
"06037","2941.20","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.603,1
"06037","2942.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.368,1
"06037","2943.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.275,1
"06037","2943.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.324,1
"06037","2944.10","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.322,1
"06037","2944.21","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.257,1
"06037","2945.10","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.2,1
"06037","2945.20","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.187,1
"06037","2946.10","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.318,1
"06037","2946.20","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.325,1
"06037","2947.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.676,1
"06037","2948.10","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.124,1
"06037","2948.20","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.148,1
"06037","2948.30","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.342,1
"06037","2949.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.249,1
"06037","2951.03","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.794,1
"06037","2962.10","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.216,1
"06037","2962.20","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.207,1
"06037","2963.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.41,1
"06037","2964.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.381,1
"06037","2964.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.404,1
"06037","2965.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.348,1
"06037","2966.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.325,1
"06037","2969.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.238,1
"06037","2969.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.189,1
"06037","2970.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.558,1
"06037","2971.10","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.188,1
"06037","2971.20","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.171,1
"06037","2972.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.156,1
"06037","2972.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.222,1
"06037","2973.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.473,1
"06037","2974.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.808,1
"06037","2975.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.811,1
"06037","2976.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.29,1
"06037","2976.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.24,1
"06037","3001.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",1.768,1
"06037","3002.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.733,1
"06037","3003.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",2.375,1
"06037","3004.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.774,1
"06037","3005.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.513,1
"06037","3005.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.639,1
"06037","3006.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.837,1
"06037","3007.01"," ","Los Angeles CA"," ",1.181,0.23
"06037","3007.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",3.953,0.77
"06037","3007.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",4.4,1
"06037","3008.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",2.353,1
"06037","3009.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",2.683,1
"06037","3009.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",1.695,1
"06037","3010.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.79,1
"06037","3011.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.514,1
"06037","3012.03","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.211,1
"06037","3012.04","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.158,1
"06037","3012.05","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.299,1
"06037","3012.06","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.32,1
"06037","3013.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.45,1
"06037","3014.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.609,1
"06037","3015.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.232,1
"06037","3015.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.258,1
"06037","3016.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.876,1
"06037","3016.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.387,1
"06037","3017.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.353,1
"06037","3017.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.314,1
"06037","3018.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.275,1
"06037","3018.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.185,1
"06037","3019.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.421,1
"06037","3020.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.194,1
"06037","3020.03","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.092,1
"06037","3020.04","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.131,1
"06037","3021.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.401,1
"06037","3021.03","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.213,1
"06037","3021.04","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.221,1
"06037","3022.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.192,1
"06037","3022.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.198,1
"06037","3023.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.27,1
"06037","3023.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.244,1
"06037","3024.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.529,1
"06037","3025.03","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.126,1
"06037","3025.04","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.146,1
"06037","3025.05","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.207,1
"06037","3025.06","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.35,1
"06037","3101.00"," ","Los Angeles CA"," ",1.734,0.342
"06037","3101.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",3.338,0.658
"06037","3102.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.425,1
"06037","3102.02","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.353,1
"06037","3103.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.41,1
"06037","3104.00","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.543,1
"06037","3105.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.759,1
"06037","3106.01","51445","Los Angeles CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0.397,1
